key_0,CreatedAt,favorite_count,full_text,url,views_count,SentimentScore,SentimentCategory,DateOverallPolarity,DateSentiment
2023-12-01,2023-12-01 16:54:04+00:00,6.0,"Is there any technical glitch in Paytm Postpaid? @Paytmcare 
 @Paytm atleast you have to inform your customers for the same. Please clerify why rent payment, tution fee and other QR related payment stopped. 
@RBI @nsitharaman Mam need your intervention on it. It's scary.
#Paytm",https://x.com/arpitald/status/1730631358857584721,2876.0,-0.4215,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 15:28:38+00:00,4.0,"1) Flipkart
2) Byju's
3) Ola Cabs 
4 Oyo Rooms 
5) Paytm 
6) Zomato 

These are the 6 Big Tech Companies in India which gave Lifeline to so many Indian Entrepreneurs to make a Tech Company in India not in America",https://x.com/rohitkumar9815/status/1730609860780417382,164.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:06:34+00:00,305.0,@CricCrazyJohns Paytm series ? Actual trophies ?,https://x.com/TMS205/status/1730634504488837372,9271.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:21:11+00:00,10.0,"This is nothing. India has a much bigger trophy cabinet filled with PayTM, Pan Bahaar, and Cycle Agarbatti bilateral trophies!! Today we add one more to that esteemed list ????
#CricketTwitter",https://x.com/Shubham_Neuro/status/1730638183619002599,575.0,0.6915,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 12:18:29+00:00,20.0,"7. Himalayas

If you aspire to collaborate with renowned companies like Binance, Mozilla, and Paytm, look no further.

I value its comprehensive remote company profiles, which highlight culture, mission, tech stack, and benefits...

https://t.co/F9yqwAPOHb https://t.co/zb5eEwfOPU",https://x.com/ihteshamit/status/1730562007089492262,13836.0,0.7269,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 08:59:29+00:00,74.0,"@UnSubtleDesi Paid Rs 1000 through Paytm at 14.21 today. Pl acknowledge - subhash1610@gmail.com. 
The services you're rendering for the Hindu and National cause can never be compensated by money. Thanks and regards.",https://x.com/Rajlaks65173704/status/1730511928894861653,7728.0,0.4404,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:28:13+00:00,1.0,"#Paytm #paytmpostpaid
Is it accurate to say that there are plans going to permanently cease the Paytm Postpaid service?",https://x.com/Jhonty0/status/1730639954169012617,560.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 18:20:31+00:00,2.0,"No one can beat us in Paytm, MasterCard, IDFC bank sponsored bilateral series??",https://x.com/singhdev06/status/1730653117069619501,139.0,-0.3736,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 13:13:45+00:00,1.0,I just paid using Paytm. It's so simple and incredible. https://t.co/UOabVqwv6d,https://x.com/legal_anil/status/1730575914034192658,33.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:42:09+00:00,5.0,"Hey @Paytm , been a dedicated Postpaid user for 3 years, but today, after paying up, the limit's back and totally unusable! What's the deal? If the limit's no good, what's the point of Postpaid? Need a fix and some answers! #PaytmPostpaid #UsabilityIssue @Paytmcare",https://x.com/AddnanMohammad/status/1730673660036559197,1008.0,0.6116,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 04:42:24+00:00,7.0,"Innovation in Action  How Paytm Is Reshaping Mobile Payments in India With Its Pioneering Devices

https://t.co/AfnMspC1Qr

#NewsUpdate #newspaper #paytm #python #PayPal #digital
#digitalart #digitalmarketingexpert #digitalmarketing #PayItForward #post https://t.co/YkUgY8nFCX",https://x.com/NewsBoxerDotCom/status/1730447230254141495,72.0,0.3818,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 06:45:52+00:00,4.0,"I used to pay rent via paytm postpaid also used at shops for paying now it's not displaying what is wrong with you guys ? Kindly do the needful! 

@Paytmcare 
@paytmbankcare https://t.co/rg4ArwpvPo",https://x.com/Mr__Prath_/status/1730478303100956775,2280.0,-0.1511,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 11:45:14+00:00,2.0,"If Paytm did something like Spotify wrapped, what would it look like for you guys? ??",https://x.com/who_nimit/status/1730553639813476512,472.0,0.6747,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 07:46:27+00:00,1.0,Sbi another paytm down bro I will destroy those servers,https://x.com/Stark_Rivia/status/1730493548292886661,142.0,-0.5423,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:19:33+00:00,1.0,"Hey @Paytm,@Paytmcare facing issues with Paytm Postpaid! Unable to pay my bill, and it's not working for transactions with Paytm merchants. Need assistance ASAP! ? #PaytmHelp
@PaytmBusiness",https://x.com/Rayees_official/status/1730667970358374801,187.0,-0.2462,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 16:08:59+00:00,15.0,"@tarak4everr Nope. His cadre is the reason. Tdp emanna tappu cheste manam question chestham 
Infact paytm na kodukulu kuda least lo least question chestaru. Ever seen a pink question ing the govt? 

Be it annaram, medigadda, priyanka, gaddar, exams, notifications, real estate and so on..",https://x.com/Nash5633/status/1730620016541016530,3582.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:08:33+00:00,1.0,Team India = (winning paytm trophies) + i (winning icc trophies),https://x.com/Unoffensivebrat/status/1730635006132056286,44.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:58:25+00:00,1.0,"#Paytm #postpaid is history now.
I think Paytm postpaid will be removed permanently
@Paytmcare",https://x.com/NayisAhmad/status/1730647555183440112,285.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 21:17:05+00:00,1.0,I am not able to pay bills or to merchant QR scanner with Paytm postpaid. Unfortunately I have done all due but instead in my paytm application not showing postpaid option during transaction. @Paytmcare @PaytmBank @Paytm @paytmbankcare #paytmpostpaid please check it out ASAP https://t.co/ZGYi1RCZvp,https://x.com/JSingh1853/status/1730697548812505203,1094.0,0.3395,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 18:16:49+00:00,7.0,"Next 
SBI Bank
Federal Bank
HDFC Bank
Axis Bank

After Paytm Trophy BCCI could have introduced phone pe Trophy, Google pay Trophy",https://x.com/hammered_truth7/status/1730652183891415358,319.0,-0.1027,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 20:07:23+00:00,8.0,@_guptaaa Dua&gt;&gt;&gt;&gt;&gt;&gt; any stocks in long term.. Paytm me. I'll pray for u.,https://x.com/abrarr_Khalid0/status/1730680010951049653,214.0,0.3182,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 13:57:53+00:00,6.0,"Warren Buffett-led Berkshire Hathaway exits Paytm with a loss of over ?600 crore.

It shows even big and experience investors also dont have 100% accuracy. 

What other learning you can take from there?",https://x.com/_gargarun/status/1730587021641679305,1541.0,-0.3939,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 20:32:16+00:00,1.0,There was a time . I loved @bookmyshow and @Paytm today these are the reasons why cinemas have more income on popcorn than the cinemas. @iamsrk kya sir. Ab #Dunki dekhne k liye 1000 rupaye ka popcorn lena padega. Usme v 2 tub hi ayega. Thanks to @INOXMovies,https://x.com/ashiskar02/status/1730686272271003672,108.0,0.7783,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 18:45:27+00:00,1.0,Paytm Post paid not working from yesterday!!@Paytmcare @Paytm @PaytmBank #paytmpostpaid,https://x.com/Ashfaqalam07/status/1730659392528453903,454.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 11:48:51+00:00,5.0,"Again, I have reached out to some of you and some of you have DMed me with an example. 

If you have added Paytm as an option for the Tips"" (in India), then your phone number (as the UPI ID) might be visible to everyone.

Do repost and share this ? to everyone. 

Be careful! 

#techcommunity #techx #Paytm #PaymentGateway",https://x.com/vivek_naskar/status/1730554550363603070,521.0,0.5848,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 09:30:00+00:00,3.0,"#PaytmMoney partnered with VJTI College,Mumbai, for an event on gaining #FinancialFreedom on 23rd Nov at Krantijyoti Savitribai Phule Auditorium. Speakers included @SridharVarun,CEO, Paytm Money, &amp; @GangShaily,Head-Products, @TataMutualFund. 

Swipe to see glimpses of the event.",https://x.com/PaytmMoney/status/1730519608401297765,609.0,0.4215,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:30:45+00:00,1.0,"Still facing the issue from morning with paytm postpaid please assist my rent payments are pending 

@Paytmcare @PaytmBank @paytmbankcare",https://x.com/charanlenin/status/1730670789173842138,302.0,0.3182,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 06:56:00+00:00,28.0,"Hi December &amp; #HiNanna! ?

Natural Star @NameIsNani &amp; @Mrunal0801's #HiNanna releases in just ONE WEEK! Set a Movie Alert on the Paytm app &amp; get notified as soon as bookings open for it around you!

@VyraEnts @TSeries @TseriesSouth",https://x.com/PaytmTickets/status/1730480849781764109,1174.0,0.6784,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 17:05:26+00:00,2.0,@arpitald @Paytmcare @Paytm @RBI @nsitharaman Same issue for many,https://x.com/SaRaV_UniQuE/status/1730634220568277135,258.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 08:01:49+00:00,5.0,"@Supermachans @KeralaBlasters @IndSuperLeague @ChennaiyinFC Yes, @IndSuperLeague has to do better. And you are talking to PayTm Insider and ISL employees mostly here in the video. They are there to do a job what they have been told. But you do have a point.",https://x.com/mgp_cok/status/1730497414782738788,875.0,0.4215,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 11:42:24+00:00,11.0,"Get Extra 10% Off* on Paytm Restaurant Deals with SBI Credit Card.

Valid till 31 Dec23

Minimum Transaction: ? 1000

Maximum Discount per card: ? 250

Know more: https://t.co/KoebTSOrJG

*T&amp;C apply

#SBICard #Discounts #Offers #Deals #Shopping https://t.co/Ld685b8yQT",https://x.com/SBICard_Connect/status/1730552927897440678,4997.0,0.4515,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 21:16:26+00:00,1.0,"@Paytmcare You've replied that paytm postpaid (rent payment, recharge etc) currently unavailable. How much time required to restart this service again? Shame on you. @paytmbankcare @Paytm @PaytmBank @RBI @jagograhakjago @ConsumerRightX @ConsumerVoiceIn @consumerforum_",https://x.com/bonidutta01/status/1730697387205956006,118.0,-0.4767,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:02:24+00:00,1.0,"I am unable to do a transaction with a paytm postpaid account with Any payment merchant account.
I already posted my request multiple times here and in DM also, but still didn't get any update.
Please take a look ASAP.
@Paytmcare @PaytmBank @paytmbankcare @Paytm",https://x.com/SuhailAnsari09/status/1730663654641856627,704.0,0.4497,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 07:37:30+00:00,1.0,@paytminsider @Jupe17 @Paytm I have already collected the ticket. Not sure why my email ID is needed to work on this feedback. Recommend to have more counters. I assumed weekend it will be crowded n still ended up waiting for hours on a Thursday. At least give headsup to ppl that they might come prepared.,https://x.com/mohanraju89/status/1730491295008002137,26.0,0.3481,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 05:29:57+00:00,5.0,"Vijay Shekhar Sharma Express His Concern Regarding AI Technology &amp; Deepfakes.

Watch: https://t.co/JnUzVn4uf5 | #Paytm #AITechnology #Deepfake #VijayShekharSharma #PMModi https://t.co/JPP1BFe3L6",https://x.com/business_today/status/1730459194527211921,1357.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 21:48:15+00:00,7.0,"What say @BCCI @ICC ? , this looks like a brilliant idea. Better than meaningless bilateral Paytm series. All of them with T20 format.",https://x.com/LifeOutHere/status/1730705395092422890,234.0,0.743,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 07:38:00+00:00,1.0,@PaytmMoneyCare @PaytmMoney Hi Paytm Money Why all open IPO is not getting shown on your plateform See all these IPO are open but these are not showing in Paytm Money can you please tell us the reason of non showing these ipo in Paytm Money https://t.co/U80p1nmB9X,https://x.com/unixnag/status/1730491419587158481,62.0,0.4497,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 01:36:49+00:00,2.0,@DoBaniye @dakuwithchaku I think Paytm offers flexibility to cancel flights and get full refund minus the convenience charges... https://t.co/ucwpZQ7edZ,https://x.com/ExplorebyRoad/status/1730400527509581937,150.0,0.1027,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 15:08:05+00:00,1.0,@Paytmcare Hi my paytm no is 8187930000 Im not able to use my paytm postpaid please help,https://x.com/INeerarkvanshi/status/1730604688494772472,263.0,0.4215,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 08:03:20+00:00,1.0,"@Paytm @Paytmcare 
Did you guys remove Paytm postpaid payments options. Currently there are no options for using the balance",https://x.com/Athul690/status/1730497797277831252,163.0,-0.296,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 09:24:38+00:00,8.0,"Hey @Paytmcare 
Has PayTM postpaid now been restricted to only buying clothes from Myntra or buying Pizza from Dominoes etc?
What happened to the facility to pay for fuel, utility bills, phone bills etc?",https://x.com/RajBhads90/status/1730518256514199887,442.0,-0.5204,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 16:47:41+00:00,1.0,@PaytmBank @Paytmcare Paytm has made themselves the worst upi payment app in these many years . No customer support no replies to the mail just pathetic computerised ai bot that does not let you connect to the customer support.@BandBajaateRaho,https://x.com/sarthak5647/status/1730629752724262984,144.0,-0.8591,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:42:45+00:00,4.0,@Paytmcare I am not getting option of paying through paytm postpaid from Dec 1. Please resolve my issue ASAP.,https://x.com/Maniac3869/status/1730673812164006331,289.0,0.5994,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:04:58+00:00,4.0,"@Paytmcare not able to use paytm postpaid from yesterday..half of my salary i paid for dues in paytm postpaid..now my rent, bills &amp; other dues i was so dependent on paytm postpaid what shoud i do now ??at least should have informed prior about this and not leave users like us",https://x.com/Deepti20191/status/1730664301567111556,604.0,-0.323,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 15:22:21+00:00,1.0,"@SunilKumarBANK6 @DashrathRabar16 @samarjeet_n @malviyapankaj @ColSanjayPande Sir how many family member use Paytm like digital aap and visits banks in a month? You post chequebook,atm, statements online , cash in atm ? Loans online ?. So what is total no of person in que? And why?",https://x.com/kumarajaysingh1/status/1730608279980831118,24.0,0.3094,Positive,0.15791590909090908,Positive
2023-12-01,2023-12-01 08:05:25+00:00,4.0,"@mufaddal_vohra Just a reminder India has 5 times more trophy than this.

Paytm Trophy*",https://x.com/iam_Aryamn/status/1730498320823390685,61.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 01:44:32+00:00,1.0,@DoBaniye @dakuwithchaku Not yet have been mostly booking directly on the airlines website.... Haven't tried Paytm yet...,https://x.com/ExplorebyRoad/status/1730402470055272519,59.0,0.0,Neutral,0.15791590909090908,Positive
2023-12-01,2023-12-01 19:04:48+00:00,3.0,"@Paytmcare As I have told you the earlier that you are just sending the auto generated message via DM. Which I am already aware of that,and continuously you are replying the same message that you will deactivate my account on the next month. As I have no due towards the Paytm postpaid.",https://x.com/bhishmpratigya/status/1730664259703763350,167.0,-0.296,Negative,0.15791590909090908,Positive
2023-12-01,2023-12-01 16:50:25+00:00,1.0,"@frontierindica And you can only send back 10,000 max per month into account. Atleast thats the case for me. I have stopped accepting money using paytm for this reason. They also charge a 2.3% transaction fee on all wallet recharges now.",https://x.com/reindeerdodo89/status/1730630441676271964,662.0,0.1779,Positive,0.15791590909090908,Positive
